JobseekerID,VacancyID,Rating
12154,26791,1
19635,36419,4
19635,43723,4
19635,47535,1
19269,49442,1
19269,34552,1
19269,46906,5
19269,31449,5
19269,27439,4
19269,49003,4
19269,32371,2
19269,40190,4
19269,34616,4
19269,26275,1
19269,33711,4
19269,32548,5
16334,25709,5
16334,35073,5
16334,36404,4
24314,48978,5
23140,39354,3
18483,31451,5
18483,47130,4
18483,46802,5
18483,31448,4
18483,43115,4
18483,47312,1
18483,29266,5
18483,30831,4
18483,38375,5
18483,31808,3
18483,38477,3
18483,44216,5
10931,28802,3
24611,30119,1
24611,40904,3
24611,30121,4
24611,32373,5
24611,45648,4
24611,49895,5
24611,29596,2
24611,26213,4
24611,26304,3
24611,33681,4
24611,36942,3
24611,43574,4
11231,31068,4
19158,44760,2
19158,42118,1
19158,39236,1
16161,28143,1
22997,27280,2
22997,37140,3
22394,46647,3
22394,34904,5
22394,28434,3
19343,33781,5
19343,36232,4
19343,41360,4
20226,30074,5
20226,47456,4
14308,31129,4
14308,37609,5
14308,36089,1
14308,48142,4
14308,47746,4
14308,36968,5
14308,43691,4
14308,28386,2
14308,37058,4
14308,33738,1
14308,34472,3
14308,48810,4
20793,34808,3
20793,36153,2
20793,38808,5
20793,33811,5
20793,25023,1
20793,46131,5
20793,38183,5
20793,31567,5
20793,35983,5
20793,45516,3
20793,34743,3
20793,28764,2
11216,42115,4
11216,47877,2
11216,49070,4
10605,48799,2
10605,48114,2
10605,44970,5
10605,47916,4
10605,40631,5
10605,45510,1
10605,49445,2
10605,27024,3
10605,38553,4
10605,46596,2
10605,44858,4
10605,34476,4
16296,31451,4
16296,47130,2
16296,46802,5
16296,31448,5
16296,43115,5
16296,47312,4
16296,29266,4
16296,30831,4
16296,38375,5
16296,31808,1
16296,38477,1
16296,44216,4
18671,31068,1
24037,42115,4
24037,47877,5
24037,49070,2
18498,33781,4
18498,36232,4
18498,41360,5
12489,48564,1
12489,48966,3
12489,47324,5
12489,29568,2
12489,49591,5
12489,49212,4
12489,30108,1
12489,31229,4
12489,44946,5
12489,31106,2
12489,43011,4
12489,25656,2
12308,25858,1
11156,48655,3
11156,31791,2
16244,43851,4
16244,46318,4
16244,39112,4
16244,33391,4
12387,28143,3
19539,41388,5
19539,32429,1
21429,44036,5
21429,30961,4
21429,37018,5
21429,49215,4
21429,33869,5
21429,40679,4
21429,30556,1
21429,31303,5
21429,27889,5
21429,37683,5
21429,31125,5
15015,42823,3
15015,36548,3
15015,31262,2
15015,30512,4
15015,38451,4
15015,41627,5
15015,36313,3
15015,36910,1
15015,34519,4
15015,26315,2
15015,36722,4
15015,28432,4
23909,35664,5
23909,34545,2
23909,26940,4
23909,41672,5
23909,35910,5
23909,47387,5
23909,37091,4
23909,29681,5
23909,31508,5
23909,27333,5
23909,28925,4
23909,41688,4
18304,35549,4
19833,35527,1
19833,41279,4
18116,36897,5
18116,25648,5
18116,44692,2
18116,31816,5
20098,27600,3
20098,28947,2
20098,25342,5
23425,41388,1
23425,32429,4
14021,31129,2
14021,37609,4
14021,36089,4
14021,48142,1
14021,47746,4
14021,36968,4
14021,43691,4
14021,28386,1
14021,37058,4
14021,33738,1
14021,34472,4
14021,48810,1
13123,48655,5
13123,31791,4
10204,31406,5
10204,42370,5
10204,47662,4
10204,25147,4
10204,40011,5
10204,46888,5
10204,35259,5
10204,47790,1
10204,33733,5
10204,49493,5
10204,38168,5
10204,25304,5
15903,44760,2
15903,42118,1
15903,39236,4
16170,48836,4
15456,48573,4
15456,37118,1
16802,44465,5
16802,27711,2
16802,30353,4
16802,39955,1
16802,34232,4
16802,27340,5
16802,27132,4
16802,37875,1
16802,35408,5
12886,30119,2
12886,40904,3
12886,30121,1
12886,32373,4
12886,45648,4
12886,49895,5
12886,29596,1
12886,26213,4
12886,26304,4
12886,33681,5
12886,36942,4
12886,43574,5
10566,47200,4
10566,40080,5
19523,46889,5
19523,26791,1
16280,41662,4
16280,48744,3
21767,41662,5
21767,48744,5
22125,46107,5
22125,30660,5
20744,47200,2
20744,40080,3
23240,31443,3
15228,34121,1
15228,36207,3
15228,25837,4
15228,33680,3
12754,31443,3
18963,34808,4
18963,36153,4
18963,38808,5
18963,33811,3
18963,25023,1
18963,46131,2
18963,38183,4
18963,31567,5
18963,35983,2
18963,45516,5
18963,34743,4
18963,28764,5
18662,48799,4
18662,48114,4
18662,44970,1
18662,47916,3
18662,40631,3
18662,45510,4
18662,49445,3
18662,27024,3
18662,38553,1
18662,46596,5
18662,44858,2
18662,34476,5
21933,46647,2
21933,34904,4
21933,28434,1
10027,35527,2
10027,41279,4
21746,37114,4
21746,39641,4
21746,26172,3
18428,33781,1
18428,36232,4
18428,41360,2
18503,46889,5
18503,26791,5
21992,44603,5
21992,25460,4
21992,26355,5
21992,49498,4
19802,34808,1
19802,36153,1
19802,38808,3
19802,33811,5
19802,25023,5
19802,46131,4
19802,38183,4
19802,31567,2
19802,35983,3
19802,45516,2
19802,34743,5
19802,28764,2
11123,31451,4
11123,47130,5
11123,46802,2
11123,31448,4
11123,43115,1
11123,47312,4
11123,29266,5
11123,30831,2
11123,38375,3
11123,31808,1
11123,38477,4
11123,44216,4
11503,48836,5
10059,49455,2
10059,32112,5
24388,48836,4
14625,47200,2
14625,40080,5
12857,34503,5
12857,47893,4
21490,31080,4
21490,27268,4
16557,34155,4
10420,36419,5
10420,43723,4
10420,47535,5
14005,34121,5
14005,36207,5
14005,25837,4
14005,33680,5
16782,46647,2
16782,34904,4
16782,28434,1
18377,37114,3
18377,39641,3
18377,26172,5
10480,34503,4
10480,47893,4
18316,48573,1
18316,37118,5
15467,47336,4
15467,30629,2
15467,47851,4
15467,37479,3
15467,37485,4
15467,39363,2
15467,33395,2
15467,34281,4
15467,25958,1
15467,42112,1
15467,29004,4
15467,27598,4
19991,30074,1
19991,47456,2
24334,28802,4
14689,31406,3
14689,42370,2
14689,47662,5
14689,25147,3
14689,40011,4
14689,46888,4
14689,35259,2
14689,47790,5
14689,33733,2
14689,49493,5
14689,38168,2
14689,25304,2
21863,29771,3
21863,49290,3
21863,34107,3
21863,49984,4
21863,34946,2
21863,37905,2
21863,34344,3
21863,46409,5
21863,40856,4
21863,30588,4
21863,35647,3
21863,47146,1
13431,40807,4
13431,35976,1
23170,46889,3
23170,26791,3
12200,35527,3
12200,41279,4
11850,48978,1
13250,44258,2
13250,42866,4
13250,34855,1
13250,39162,3
13250,25916,4
13250,43983,3
13250,34765,1
13250,36472,1
13250,38855,3
13250,33139,4
13250,30352,5
13250,37837,2
12847,34121,5
12847,36207,5
12847,25837,4
12847,33680,3
17070,40807,4
17070,35976,2
22435,48799,4
22435,48114,3
22435,44970,4
22435,47916,1
22435,40631,4
22435,45510,4
22435,49445,5
22435,27024,4
22435,38553,3
22435,46596,3
22435,44858,1
22435,34476,3
20550,27296,4
20550,29431,4
20550,31810,2
16826,30787,5
16826,46137,5
16826,46061,2
16826,32940,4
16826,36843,2
16826,36324,4
16826,49283,4
16826,25187,4
16826,43270,3
16826,39279,1
16826,33180,1
16826,29469,3
13480,34121,5
13480,36207,5
13480,25837,1
13480,33680,5
20647,31406,1
20647,42370,5
20647,47662,2
20647,25147,5
20647,40011,1
20647,46888,3
20647,35259,4
20647,47790,3
20647,33733,2
20647,49493,3
20647,38168,3
20647,25304,2
13664,36151,1
13664,28211,4
13664,39096,3
20643,30356,2
19622,33781,4
19622,36232,4
19622,41360,4
11243,39069,1
11243,31366,4
11243,32311,5
11243,32127,5
11243,37710,5
11243,42119,2
11243,45452,1
11243,40802,1
11243,40283,4
11243,42948,1
11243,27350,3
11243,38792,5
18262,36419,4
18262,43723,2
18262,47535,2
19957,49455,2
19957,32112,5
22961,33781,1
22961,36232,4
22961,41360,3
22808,44088,2
22808,48362,5
22808,25506,5
22808,33348,4
18396,31451,5
18396,47130,4
18396,46802,4
18396,31448,5
18396,43115,5
18396,47312,4
18396,29266,5
18396,30831,4
18396,38375,4
18396,31808,3
18396,38477,4
18396,44216,4
14866,48190,5
21743,30356,4
17683,38211,4
21212,39762,2
21212,47650,4
21212,30243,2
21212,42107,4
21212,47527,3
21212,30257,1
21212,26134,3
21212,46101,2
21212,45940,4
21212,49399,3
21212,49352,5
21212,42482,2
21511,31443,4
15397,48655,1
15397,31791,3
16157,25858,5
18398,36071,5
18398,44707,2
18398,26389,1
18398,40044,4
18398,48452,2
18398,28624,4
18398,27035,4
18398,26618,1
18398,48434,2
18398,46816,3
18398,30359,3
18398,27805,4
14283,47336,3
14283,30629,5
14283,47851,4
14283,37479,1
14283,37485,2
14283,39363,4
14283,33395,4
14283,34281,2
14283,25958,3
14283,42112,3
14283,29004,5
14283,27598,4
12893,31482,1
12893,39906,1
12893,30974,5
12893,27612,4
12893,43219,3
12893,48805,1
12893,27201,4
12893,26410,4
12893,25981,3
12893,38575,5
12893,41829,3
12893,35884,3
22178,44258,2
22178,42866,3
22178,34855,3
22178,39162,2
22178,25916,2
22178,43983,3
22178,34765,4
22178,36472,3
22178,38855,3
22178,33139,5
22178,30352,4
22178,37837,1
23299,36897,4
23299,25648,2
23299,44692,4
23299,31816,4
11991,43851,5
11991,46318,5
11991,39112,5
11991,33391,5
10539,48836,4
23973,44088,4
23973,48362,4
23973,25506,5
23973,33348,5
17741,44088,4
17741,48362,4
17741,25506,5
17741,33348,3
20691,47200,4
20691,40080,5
17580,25709,4
17580,35073,4
17580,36404,5
12721,27280,5
12721,37140,1
11499,27280,2
11499,37140,2
21688,41662,3
21688,48744,2
21668,43851,5
21668,46318,4
21668,39112,4
21668,33391,4
12015,31129,3
12015,37609,2
12015,36089,4
12015,48142,5
12015,47746,3
12015,36968,4
12015,43691,3
12015,28386,2
12015,37058,1
12015,33738,5
12015,34472,4
12015,48810,2
12613,27099,3
12613,30264,5
12613,31199,2
12613,41481,4
12613,39605,5
12613,38608,5
16331,35549,4
20416,34808,4
20416,36153,4
20416,38808,4
20416,33811,4
20416,25023,5
20416,46131,4
20416,38183,3
20416,31567,1
20416,35983,1
20416,45516,4
20416,34743,4
20416,28764,2
17221,31451,5
17221,47130,1
17221,46802,4
17221,31448,5
17221,43115,5
17221,47312,3
17221,29266,4
17221,30831,3
17221,38375,5
17221,31808,2
17221,38477,2
17221,44216,5
15065,44342,3
15065,32678,4
15065,43336,1
15065,49682,4
15065,26923,4
15065,48307,1
15065,33109,1
15065,42161,3
15065,29222,3
15065,35371,3
15065,30115,2
15065,35670,1
16351,27296,5
16351,29431,5
16351,31810,5
10120,42823,1
10120,36548,2
10120,31262,4
10120,30512,4
10120,38451,1
10120,41627,4
10120,36313,3
10120,36910,2
10120,34519,3
10120,26315,1
10120,36722,4
10120,28432,1
10938,44465,5
10938,27711,4
10938,30353,2
10938,39955,2
10938,34232,4
10938,27340,4
10938,27132,5
10938,37875,3
10938,35408,4
20633,43851,4
20633,46318,4
20633,39112,5
20633,33391,5
13481,41465,5
13481,30446,4
13481,30432,4
13481,31098,1
13481,48617,1
13481,35208,2
13481,39509,4
13481,32226,1
13481,45309,2
13481,36636,2
13481,27129,5
13481,45287,4
21012,39354,1
12177,36897,5
12177,25648,2
12177,44692,2
12177,31816,5
24807,44036,4
24807,30961,5
24807,37018,5
24807,49215,5
24807,33869,5
24807,40679,5
24807,30556,4
24807,31303,4
24807,27889,4
24807,37683,5
24807,31125,5
18017,25769,4
18647,35492,3
23528,28143,4
24308,35527,1
24308,41279,3
10277,48799,4
10277,48114,5
10277,44970,3
10277,47916,4
10277,40631,5
10277,45510,5
10277,49445,4
10277,27024,5
10277,38553,4
10277,46596,5
10277,44858,4
10277,34476,5
15053,46107,5
15053,30660,4
12911,44258,4
12911,42866,4
12911,34855,5
12911,39162,4
12911,25916,5
12911,43983,1
12911,34765,5
12911,36472,1
12911,38855,4
12911,33139,4
12911,30352,1
12911,37837,5
19684,30787,4
19684,46137,2
19684,46061,2
19684,32940,3
19684,36843,2
19684,36324,4
19684,49283,5
19684,25187,1
19684,43270,2
19684,39279,4
19684,33180,2
19684,29469,1
22938,46647,4
22938,34904,4
22938,28434,4
18092,36151,5
18092,28211,4
18092,39096,5
21381,40424,4
21381,25862,5
21381,34161,3
21381,28701,5
21381,26058,4
21381,45813,3
21381,48161,5
21381,34938,5
21381,49156,2
21381,45978,4
21381,46558,2
21381,27359,5
23554,25769,2
21122,46107,1
21122,30660,5
19034,47200,4
19034,40080,4
21376,48978,4
11300,42823,2
11300,36548,2
11300,31262,5
11300,30512,4
11300,38451,3
11300,41627,5
11300,36313,4
11300,36910,4
11300,34519,4
11300,26315,4
11300,36722,3
11300,28432,5
18733,42115,5
18733,47877,4
18733,49070,2
23491,47200,4
23491,40080,1
12732,43750,4
12732,36317,5
12732,40796,4
12732,46179,4
12732,45907,5
12732,32231,4
12732,29312,4
12732,31318,3
22718,48573,4
22718,37118,4
16791,34778,5
16791,40293,5
16791,46395,4
20893,27280,2
20893,37140,4
23380,46107,4
23380,30660,3
11906,35664,3
11906,34545,4
11906,26940,4
11906,41672,1
11906,35910,4
11906,47387,1
11906,37091,2
11906,29681,3
11906,31508,2
11906,27333,1
11906,28925,1
11906,41688,3
16243,36071,1
16243,44707,4
16243,26389,3
16243,40044,5
16243,48452,1
16243,28624,2
16243,27035,2
16243,26618,2
16243,48434,1
16243,46816,2
16243,30359,5
16243,27805,2
15637,27099,3
15637,30264,2
15637,31199,2
15637,41481,3
15637,39605,4
15637,38608,5
24942,48836,2
23817,44465,4
23817,27711,1
23817,30353,4
23817,39955,5
23817,34232,5
23817,27340,1
23817,27132,4
23817,37875,4
23817,35408,2
12743,35549,5
16492,48655,1
16492,31791,1
11465,31451,2
11465,47130,1
11465,46802,1
11465,31448,4
11465,43115,3
11465,47312,1
11465,29266,3
11465,30831,1
11465,38375,2
11465,31808,5
11465,38477,4
11465,44216,2
21618,40807,1
21618,35976,1
19280,41465,4
19280,30446,4
19280,30432,1
19280,31098,3
19280,48617,4
19280,35208,1
19280,39509,1
19280,32226,3
19280,45309,4
19280,36636,4
19280,27129,4
19280,45287,2
11686,48564,1
11686,48966,4
11686,47324,4
11686,29568,3
11686,49591,5
11686,49212,4
11686,30108,3
11686,31229,1
11686,44946,4
11686,31106,4
11686,43011,5
11686,25656,3
10158,49455,1
10158,32112,5
19417,34778,5
19417,40293,1
19417,46395,3
15638,29771,4
15638,49290,3
15638,34107,4
15638,49984,1
15638,34946,1
15638,37905,2
15638,34344,3
15638,46409,4
15638,40856,4
15638,30588,3
15638,35647,2
15638,47146,2
21917,49442,2
21917,34552,4
21917,46906,3
21917,31449,2
21917,27439,2
21917,49003,2
21917,32371,4
21917,40190,2
21917,34616,3
21917,26275,5
21917,33711,4
21917,32548,3
21486,25709,4
21486,35073,2
21486,36404,4
10696,38599,2
10696,49247,3
10304,28143,4
11137,41388,4
11137,32429,2
17531,43851,4
17531,46318,5
17531,39112,5
17531,33391,4
23401,30074,5
23401,47456,5
15306,31068,2
11055,41388,1
11055,32429,5
16503,29771,2
16503,49290,3
16503,34107,1
16503,49984,2
16503,34946,4
16503,37905,3
16503,34344,1
16503,46409,4
16503,40856,4
16503,30588,3
16503,35647,3
16503,47146,1
12783,49455,4
12783,32112,5
12557,38211,5
21259,39354,5
18900,35492,4
10294,35492,4
21883,42823,3
21883,36548,1
21883,31262,4
21883,30512,2
21883,38451,5
21883,41627,5
21883,36313,3
21883,36910,2
21883,34519,2
21883,26315,1
21883,36722,4
21883,28432,2
13527,44258,5
13527,42866,3
13527,34855,3
13527,39162,4
13527,25916,3
13527,43983,5
13527,34765,1
13527,36472,5
13527,38855,2
13527,33139,5
13527,30352,1
13527,37837,1
21645,41662,1
21645,48744,3
21717,46107,4
21717,30660,4
19642,38211,2
10489,42115,5
10489,47877,5
10489,49070,1
20489,40424,2
20489,25862,1
20489,34161,4
20489,28701,2
20489,26058,2
20489,45813,3
20489,48161,2
20489,34938,5
20489,49156,3
20489,45978,3
20489,46558,3
20489,27359,4
19175,43851,5
19175,46318,4
19175,39112,4
19175,33391,1
11490,44088,5
11490,48362,4
11490,25506,3
11490,33348,4
23515,46107,3
23515,30660,3
23483,48655,4
23483,31791,5
11224,48978,4
24973,44036,5
24973,30961,5
24973,37018,5
24973,49215,5
24973,33869,5
24973,40679,5
24973,30556,4
24973,31303,5
24973,27889,5
24973,37683,4
24973,31125,5
24733,25858,4
16349,46107,2
16349,30660,4
11349,46618,4
11349,36966,2
13870,48836,5
16602,39069,2
16602,31366,3
16602,32311,2
16602,32127,3
16602,37710,3
16602,42119,5
16602,45452,3
16602,40802,1
16602,40283,4
16602,42948,3
16602,27350,2
16602,38792,2
10587,44760,1
10587,42118,2
10587,39236,4
17625,30356,3
18115,49442,3
18115,34552,1
18115,46906,4
18115,31449,4
18115,27439,4
18115,49003,4
18115,32371,3
18115,40190,4
18115,34616,4
18115,26275,4
18115,33711,1
18115,32548,4
12340,30356,5
20802,36897,4
20802,25648,5
20802,44692,5
20802,31816,5
12567,49455,5
12567,32112,4
20833,31406,4
20833,42370,1
20833,47662,4
20833,25147,4
20833,40011,2
20833,46888,4
20833,35259,4
20833,47790,5
20833,33733,2
20833,49493,3
20833,38168,3
20833,25304,4
19689,47336,4
19689,30629,5
19689,47851,5
19689,37479,5
19689,37485,4
19689,39363,2
19689,33395,4
19689,34281,4
19689,25958,5
19689,42112,4
19689,29004,5
19689,27598,4
15971,29771,3
15971,49290,4
15971,34107,3
15971,49984,1
15971,34946,3
15971,37905,4
15971,34344,3
15971,46409,4
15971,40856,4
15971,30588,1
15971,35647,1
15971,47146,3
10795,44603,3
10795,25460,5
10795,26355,5
10795,49498,4
19361,27280,5
19361,37140,1
19599,38211,2
24782,48573,3
24782,37118,5
20831,44088,5
20831,48362,3
20831,25506,5
20831,33348,5
13353,31443,4
15748,49442,4
15748,34552,3
15748,46906,4
15748,31449,4
15748,27439,4
15748,49003,4
15748,32371,2
15748,40190,2
15748,34616,4
15748,26275,1
15748,33711,4
15748,32548,5
13746,27600,1
13746,28947,4
13746,25342,4
23996,44342,2
23996,32678,4
23996,43336,5
23996,49682,4
23996,26923,1
23996,48307,5
23996,33109,3
23996,42161,5
23996,29222,2
23996,35371,2
23996,30115,2
23996,35670,2
13388,31080,2
13388,27268,4
23107,44603,2
23107,25460,5
23107,26355,4
23107,49498,1
24880,28143,4
11835,34808,3
11835,36153,3
11835,38808,2
11835,33811,4
11835,25023,2
11835,46131,2
11835,38183,4
11835,31567,1
11835,35983,4
11835,45516,3
11835,34743,2
11835,28764,2
16590,25709,3
16590,35073,2
16590,36404,4
13071,47200,4
13071,40080,1
16901,30787,3
16901,46137,3
16901,46061,4
16901,32940,4
16901,36843,4
16901,36324,4
16901,49283,3
16901,25187,4
16901,43270,4
16901,39279,1
16901,33180,2
16901,29469,4
15332,46107,3
15332,30660,3
11117,31443,5
10584,27280,4
10584,37140,1
15116,27600,5
15116,28947,5
15116,25342,4
20205,35549,2
20291,28143,2
20223,40424,1
20223,25862,2
20223,34161,1
20223,28701,2
20223,26058,4
20223,45813,1
20223,48161,1
20223,34938,4
20223,49156,2
20223,45978,4
20223,46558,3
20223,27359,1
11958,39762,2
11958,47650,4
11958,30243,5
11958,42107,3
11958,47527,4
11958,30257,5
11958,26134,4
11958,46101,3
11958,45940,1
11958,49399,1
11958,49352,3
11958,42482,5
17951,31451,4
17951,47130,5
17951,46802,1
17951,31448,3
17951,43115,1
17951,47312,2
17951,29266,1
17951,30831,4
17951,38375,5
17951,31808,3
17951,38477,2
17951,44216,4
14001,39354,3
10581,48564,1
10581,48966,3
10581,47324,1
10581,29568,5
10581,49591,4
10581,49212,2
10581,30108,4
10581,31229,4
10581,44946,1
10581,31106,3
10581,43011,3
10581,25656,1
15950,29771,2
15950,49290,1
15950,34107,2
15950,49984,2
15950,34946,3
15950,37905,2
15950,34344,3
15950,46409,5
15950,40856,5
15950,30588,3
15950,35647,2
15950,47146,4
22043,31068,2
23368,49455,1
23368,32112,5
24648,43750,4
24648,36317,1
24648,40796,4
24648,46179,4
24648,45907,5
24648,32231,4
24648,29312,4
24648,31318,2
13390,48564,4
13390,48966,5
13390,47324,5
13390,29568,4
13390,49591,4
13390,49212,5
13390,30108,4
13390,31229,4
13390,44946,4
13390,31106,5
13390,43011,4
13390,25656,1
13626,44342,5
13626,32678,1
13626,43336,1
13626,49682,1
13626,26923,2
13626,48307,1
13626,33109,2
13626,42161,2
13626,29222,2
13626,35371,2
13626,30115,2
13626,35670,4
12057,25709,3
12057,35073,3
12057,36404,4
23400,31482,4
23400,39906,5
23400,30974,3
23400,27612,3
23400,43219,2
23400,48805,4
23400,27201,3
23400,26410,4
23400,25981,4
23400,38575,2
23400,41829,4
23400,35884,5
20188,31406,5
20188,42370,1
20188,47662,2
20188,25147,1
20188,40011,4
20188,46888,2
20188,35259,2
20188,47790,5
20188,33733,3
20188,49493,4
20188,38168,2
20188,25304,2
13326,28143,4
10902,27099,5
10902,30264,4
10902,31199,3
10902,41481,3
10902,39605,2
10902,38608,4
22925,31451,1
22925,47130,5
22925,46802,4
22925,31448,5
22925,43115,4
22925,47312,1
22925,29266,1
22925,30831,5
22925,38375,1
22925,31808,3
22925,38477,1
22925,44216,4
17827,31068,4
15069,46889,4
15069,26791,1
21156,42823,5
21156,36548,5
21156,31262,2
21156,30512,3
21156,38451,3
21156,41627,4
21156,36313,5
21156,36910,5
21156,34519,4
21156,26315,2
21156,36722,1
21156,28432,2
13301,27280,2
13301,37140,5
23685,41662,2
23685,48744,5
16874,44036,4
16874,30961,5
16874,37018,5
16874,49215,5
16874,33869,4
16874,40679,4
16874,30556,3
16874,31303,4
16874,27889,4
16874,37683,5
16874,31125,4
16797,43396,5
15528,35549,3
13913,25769,5
23717,46107,5
23717,30660,4
21138,42115,3
21138,47877,4
21138,49070,4
10817,29771,2
10817,49290,2
10817,34107,3
10817,49984,4
10817,34946,4
10817,37905,3
10817,34344,2
10817,46409,5
10817,40856,4
10817,30588,4
10817,35647,1
10817,47146,1
13642,31482,2
13642,39906,4
13642,30974,4
13642,27612,2
13642,43219,1
13642,48805,1
13642,27201,3
13642,26410,3
13642,25981,4
13642,38575,4
13642,41829,5
13642,35884,2
16289,48564,3
16289,48966,3
16289,47324,3
16289,29568,4
16289,49591,2
16289,49212,1
16289,30108,2
16289,31229,4
16289,44946,3
16289,31106,3
16289,43011,1
16289,25656,2
22854,31406,5
22854,42370,5
22854,47662,4
22854,25147,5
22854,40011,5
22854,46888,5
22854,35259,4
22854,47790,5
22854,33733,4
22854,49493,5
22854,38168,5
22854,25304,4
21145,25858,1
21090,30356,4
13286,29737,4
13286,25899,1
13286,33246,4
13286,43590,4
13286,45107,1
13286,29231,2
13286,43627,2
13286,32890,4
13286,49171,2
13286,34033,4
13286,32627,5
13286,25306,3
13625,36419,1
13625,43723,1
13625,47535,2
15244,27099,5
15244,30264,5
15244,31199,1
15244,41481,5
15244,39605,4
15244,38608,4
21041,48978,5
19847,33781,1
19847,36232,4
19847,41360,4
10191,27600,4
10191,28947,5
10191,25342,4
10453,31482,4
10453,39906,4
10453,30974,4
10453,27612,4
10453,43219,4
10453,48805,2
10453,27201,4
10453,26410,3
10453,25981,4
10453,38575,3
10453,41829,4
10453,35884,4
19054,35492,3
14889,28143,2
23013,41465,4
23013,30446,5
23013,30432,5
23013,31098,5
23013,48617,5
23013,35208,5
23013,39509,5
23013,32226,4
23013,45309,5
23013,36636,5
23013,27129,4
23013,45287,5
24768,36151,1
24768,28211,4
24768,39096,2
12320,30119,4
12320,40904,4
12320,30121,5
12320,32373,1
12320,45648,3
12320,49895,2
12320,29596,3
12320,26213,3
12320,26304,2
12320,33681,1
12320,36942,4
12320,43574,1
21052,43396,3
20137,31080,1
20137,27268,4
10717,41388,4
10717,32429,4
11515,27099,5
11515,30264,5
11515,31199,2
11515,41481,5
11515,39605,4
11515,38608,4
19986,38599,4
19986,49247,5
17053,42823,1
17053,36548,3
17053,31262,4
17053,30512,4
17053,38451,3
17053,41627,4
17053,36313,2
17053,36910,5
17053,34519,1
17053,26315,5
17053,36722,2
17053,28432,4
18511,47336,2
18511,30629,5
18511,47851,2
18511,37479,4
18511,37485,3
18511,39363,3
18511,33395,1
18511,34281,2
18511,25958,1
18511,42112,2
18511,29004,4
18511,27598,2
22256,48190,4
11987,34808,4
11987,36153,4
11987,38808,1
11987,33811,2
11987,25023,2
11987,46131,1
11987,38183,4
11987,31567,4
11987,35983,5
11987,45516,1
11987,34743,4
11987,28764,3
14390,27280,4
14390,37140,5
23894,35492,5
15942,27099,4
15942,30264,2
15942,31199,5
15942,41481,4
15942,39605,2
15942,38608,1
21646,44088,1
21646,48362,5
21646,25506,4
21646,33348,1
23072,44342,5
23072,32678,5
23072,43336,4
23072,49682,5
23072,26923,5
23072,48307,4
23072,33109,5
23072,42161,5
23072,29222,5
23072,35371,5
23072,30115,5
23072,35670,4
23098,39354,4
22785,30119,4
22785,40904,4
22785,30121,1
22785,32373,3
22785,45648,4
22785,49895,4
22785,29596,4
22785,26213,3
22785,26304,2
22785,33681,2
22785,36942,5
22785,43574,3
20279,39762,1
20279,47650,5
20279,30243,4
20279,42107,2
20279,47527,2
20279,30257,5
20279,26134,4
20279,46101,2
20279,45940,3
20279,49399,1
20279,49352,4
20279,42482,5
23540,31451,5
23540,47130,2
23540,46802,5
23540,31448,5
23540,43115,5
23540,47312,2
23540,29266,4
23540,30831,4
23540,38375,5
23540,31808,3
23540,38477,4
23540,44216,4
24970,29737,2
24970,25899,4
24970,33246,1
24970,43590,5
24970,45107,4
24970,29231,3
24970,43627,3
24970,32890,3
24970,49171,4
24970,34033,5
24970,32627,5
24970,25306,2
16365,49455,4
16365,32112,5
23576,28143,3
12643,44760,1
12643,42118,2
12643,39236,4
20204,44088,1
20204,48362,5
20204,25506,4
20204,33348,1
20246,44603,2
20246,25460,5
20246,26355,4
20246,49498,5
23258,49455,4
23258,32112,5
11729,44342,1
11729,32678,3
11729,43336,3
11729,49682,3
11729,26923,5
11729,48307,4
11729,33109,3
11729,42161,1
11729,29222,3
11729,35371,3
11729,30115,1
11729,35670,3
23218,48978,2
24856,39762,2
24856,47650,5
24856,30243,4
24856,42107,3
24856,47527,3
24856,30257,4
24856,26134,5
24856,46101,1
24856,45940,2
24856,49399,2
24856,49352,2
24856,42482,5
13499,47200,1
13499,40080,3
21791,48799,1
21791,48114,4
21791,44970,4
21791,47916,1
21791,40631,1
21791,45510,4
21791,49445,3
21791,27024,1
21791,38553,3
21791,46596,5
21791,44858,2
21791,34476,4
23056,44465,4
23056,27711,3
23056,30353,5
23056,39955,4
23056,34232,5
23056,27340,1
23056,27132,1
23056,37875,4
23056,35408,2
11555,44088,5
11555,48362,3
11555,25506,4
11555,33348,5
16148,41662,4
16148,48744,4
15702,43851,4
15702,46318,5
15702,39112,5
15702,33391,5
11722,34778,5
11722,40293,3
11722,46395,4
24252,42823,3
24252,36548,2
24252,31262,3
24252,30512,4
24252,38451,5
24252,41627,4
24252,36313,3
24252,36910,3
24252,34519,3
24252,26315,4
24252,36722,4
24252,28432,2
10114,34503,4
10114,47893,5
16651,36419,4
16651,43723,4
16651,47535,5
10259,27296,1
10259,29431,4
10259,31810,1
22566,46647,4
22566,34904,2
22566,28434,4
21001,39069,3
21001,31366,4
21001,32311,4
21001,32127,4
21001,37710,4
21001,42119,5
21001,45452,1
21001,40802,2
21001,40283,1
21001,42948,2
21001,27350,4
21001,38792,4
10529,36071,2
10529,44707,4
10529,26389,4
10529,40044,5
10529,48452,3
10529,28624,5
10529,27035,5
10529,26618,5
10529,48434,4
10529,46816,4
10529,30359,2
10529,27805,4
17478,34155,5
15628,38211,5
11965,40807,4
11965,35976,1
12646,35549,4
16387,48799,4
16387,48114,5
16387,44970,2
16387,47916,5
16387,40631,5
